,streaming,clio,wc_holdings,discard,title,bib_id,oclc_num,format,author,holdings_sup,bib_sup,tag_965,lp,historic_circs,comments,reserve_past_few,location,clio_y_n,num_libs
3468,,,,,"Katerina Ismailova (version de 1962) [sound recording] : opeÌra en quatre actes et neuf tableaux / D. Shostakovich ; livre de A. Preis et D. Chostakovich d'apreÌs la nouvelle de Leskov ""Lady Macbeth du district de Mzensk"". ",2143653,25911209,MUSICAL SOUND RECORDING,"Shostakovich, DmitriiÌ Dmitrievich, 1906-1975. ",Y,Y,,,,,,bsr,n,22
3469,,,,,"Katerina Ismailova [sound recording]. [Opera in 4 acts and 9 scenes, op. 29] Libretto by A. Preis and D. Shostakovich. ",621396,506448090,MUSICAL SOUND RECORDING,"Shostakovich, DmitriiÌ Dmitrievich, 1906-1975. ",Y,N,,,,,,bsr,y,1
3470,,,,,Katherine Anne Porter reading The downward path to wisdom [sound recording] ,3366334,506118419,NONMUSICAL SOUND RECORDING,"Porter, Katherine Anne, 1890-1980. ",Y,Y,,,,,,bsr,n,
3471,,,,,Kathleen Ferrier [sound recording]. ,2528849,42542117,MUSICAL SOUND RECORDING,"Ferrier, Kathleen, 1912-1953. ",Y,Y,,,,,,bsr,n,8
3472,,,,,KaÌtÌa KabanovaÌ ; Capriccio ; Concertino [sound recording] / LeoÌs JanaÌcÌek. ,1908043,36431223,MUSICAL SOUND RECORDING,"JanaÌcÌek, LeosÌ, 1854-1928. ",Y,Y,,,,,,bsr,y,35
3473,,,,,KaÌtÌa KabanovaÌ [sound recording] / LeoÌs JanaÌcÌek. ,519977,3783310,MUSICAL SOUND RECORDING,"JanaÌcÌek, LeosÌ, 1854-1928. ",Y,Y,,,,,,bsr,n,150
3474,,,,,"Kempe conducts Bruckner symphony n. 4 [sound recording] : ""Romantic."" ",5489526,56209402,MUSICAL SOUND RECORDING,"Bruckner, Anton, 1824-1896. ",Y,Y,,,,,,bsr,n,3
3475,,,,,Kempe conducts Richard Strauss. 1 [sound recording] : orchestral works & concertos = Kempe dirigiert Richard Strauss. 1 : Orchesterwerke und Konzerte. ,1503268,28194350,MUSICAL SOUND RECORDING,"Strauss, Richard, 1864-1949. ",Y,N,,,,,,bsr,y,124
3476,,,,,Kempe conducts Richard Strauss. 2 [sound recording] : Orchestral works & concertos = Kempe dirigiert Richard Strauss. 2 : Orchesterwerke und Konzerte. ,1503270,27416662,MUSICAL SOUND RECORDING,"Strauss, Richard, 1864-1949. ",Y,N,,,,,,bsr,y,89
3477,,,,,Kempe conducts Richard Strauss. 3 [sound recording] : orchestral works & concertos = Kempe dirigiert Richard Strauss. 3 : Orchesterwerk und Konzerte. ,1503271,28194306,MUSICAL SOUND RECORDING,"Strauss, Richard, 1864-1949. ",Y,N,,,,,,bsr,y,92
3478,,,,,Ken Burns jazz [sound recording] : the story of America's music ,2967626,45588616,MUSICAL SOUND RECORDING,,Y,N,,,,,,bsr,y,727
3479,,,,,Kerner Lieder [sound recording] : op. 35 ; Liederkreis : op. 39 / Schumann. ,2249719,29197249,MUSICAL SOUND RECORDING,"Schumann, Robert, 1810-1856. ",Y,Y,,,,,,bsr,n,61
3480,,,,,Kerner-Lieder [sound recording] : op. 35 : d'apreÌs 12 poeÌmes de J. Kerner = after 12 poems by J. Kerner = nach 12 Gedichten von J. Kerner ; Dichterliebe : op. 48 : Les amours du poeÌte : (sur les textes de Heine) : song cycle (Heine) ; Die beiden Gre,2371431,22398024,MUSICAL SOUND RECORDING,"Schumann, Robert, 1810-1856. ",Y,Y,,,,,,bsr,n,45
3481,,,,,Kerstin Thorborg [sound recording] ,2190385,82316769,MUSICAL SOUND RECORDING,"Thorborg, Kerstin, 1896-1970. ",Y,Y,,,,,,bsr,n,10
3482,,,,,Keyboard music (complete) [sound recording] ; vol. V / Bach. ,2853858,45952572,MUSICAL SOUND RECORDING,"Bach, Johann Sebastian, 1685-1750. ",Y,Y,,,,,,bsr,n,3
3483,,,,,Keyboard suites. I [sound recording] / Handel. ,7211790,36355284,MUSICAL SOUND RECORDING,"Handel, George Frideric, 1685-1759. ",Y,Y,,,,,,bsr,n,73
3484,,,,,"Keyboard suites. II [sound recording] / Handel. Piano sonata op. 31, no. 2 / Beethoven. ",7214291,154105865,MUSICAL SOUND RECORDING,"Handel, George Frideric, 1685-1759. ",Y,Y,,,,,,bsr,n,9
3485,,,,,"Keyboard variations on La stessa, la stessissima, Das WaldmaÌdchen, God save the King, An original theme in G major [and] Une fieÌvre fruÌlante [phonodisc]. ",520051,506167513,MUSICAL SOUND RECORDING,"Beethoven, Ludwig van, 1770-1827. ",Y,Y,,,,,,bsr,n,1
3486,,,,,Khovanshchina [sound recording] / Modest Mussorgsky. ,1687515,23274814,MUSICAL SOUND RECORDING,"Mussorgsky, Modest Petrovich, 1839-1881. ",Y,Y,,,,,,bsr,y,172
3487,,,,,Kinderszenen [sound recording] / Schumann. ,9052524,225612513,MUSICAL SOUND RECORDING,"Schumann, Robert, 1810-1856. ",N,Y,,,,,,bsr,n,4
3488,,,,,Kindertotenlieder [sound recording] : (Ruckert) ; Five Ruckert lieder ; Lieder eines fahrenden Gesellen / Mahler. ,2187301,18594794,MUSICAL SOUND RECORDING,"Mahler, Gustav, 1860-1911. ",Y,Y,,,,,,bsr,y,
3489,,,,,King Arthur [sound recording]. ,520247,8591780,MUSICAL SOUND RECORDING,"Purcell, Henry, 1659-1695. ",Y,Y,,,,,,bsr,y,85
3490,,,,,King Lear : film music - incidental music [sound recording]/ Shostakovich. ,1975805,30733151,MUSICAL SOUND RECORDING,"Shostakovich, DmitriiÌ Dmitrievich, 1906-1975. ",Y,Y,,,,,,bsr,n,90
3491,,,,,King Lear ; Suite in B minor ; Overture on the theme of Spanish march [sound recording] / M. Balakirev = KorolÊ¹ Lir ; Siï¸ uï¸¡ita si minor ; Uvertiï¸ uï¸¡ra na temu ispanskogo marsha / M. Balakirev. ,1861234,26212173,MUSICAL SOUND RECORDING,"Balakirev, MiliiÌ Alekseevich, 1837-1910. ",Y,Y,,,,,,bsr,n,31
3492,,,,,King Priam [sound recording] / Tippett. ,1951061,21278869,MUSICAL SOUND RECORDING,"Tippett, Michael, 1905-1998. ",Y,Y,,,,,,bsr,y,50
3493,,,,,King Roger [sound recording] ; Ballet : Harnasie / K. Szymanowski. ,2155931,20677788,MUSICAL SOUND RECORDING,"Szymanowski, Karol, 1882-1937. ",Y,Y,,,,,,bsr,n,51
3494,,,,,King of the high C's [sound recording] / Luciano Pavarotti. ,2289525,21064308,MUSICAL SOUND RECORDING,"Pavarotti, Luciano. ",Y,Y,,,,,,bsr,n,45
3495,,,,,Kingdom ; Coronation ode [sound recording] / Edward Elgar. ,1960000,503193363,MUSICAL SOUND RECORDING,"Elgar, Edward, 1857-1934. ",Y,Y,,,,,,bsr,n,4
3496,,,,,Kirsten Flagstad [sound recording] ,2262405,33825363,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,n,30
3497,,,,,Kirsten Flagstad [sound recording] ,2269170,504270138,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,n,
3498,,,,,Kirsten Flagstad [sound recording]. ,7228968,223416308,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,n,9
3499,,,,,Kirsten Flagstad in concert [sound recording]. ,6460562,77553233,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,y,7
3500,,,,,"Kirsten Flagstad in concert, 1948-1953 [sound recording]. ",7193166,272174681,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,n,10
3501,,,,,Kirsten Flagstad sings Norwegian songs [sound recording] ,2336988,23737571,MUSICAL SOUND RECORDING,"Flagstad, Kirsten, 1895-1962. ",Y,Y,,,,,,bsr,n,56
3502,,,,,Kirsten Flagstad sings Wagner [sound recording]. ,2128525,34444912,MUSICAL SOUND RECORDING,"Wagner, Richard, 1813-1883. ",Y,Y,,,,,,bsr,n,
3503,,,,,Kismet [sound recording] / [Robert Wright]. ,9502396,150147225,MUSICAL SOUND RECORDING,"Wright, Robert, 1914-2005. ",Y,Y,,,,,,bsr,y,
3504,,,,,Kismet [sound recording] : a musical Arabian night / music and lyrics by Robert Wright and George Forrest ; based on themes of Alexander Borodin ; book by Charles Lederer and Luther Davis ; based on the play by Edward Knoblock. ,2115932,25134907,MUSICAL SOUND RECORDING,"Wright, Robert, 1914-2005. ",Y,Y,,,,,,bsr,y,7
3505,,,,,"Kiss me, Kate [sound recording] / Cole Porter. ",2119559,22903308,MUSICAL SOUND RECORDING,"Porter, Cole, 1891-1964. ",Y,Y,,,,,,bsr,y,14
3506,,,,,"Kiss me, Kate [sound recording] / lyrics & music by Cole Porter. ",8224103,456695131,MUSICAL SOUND RECORDING,"Porter, Cole, 1891-1964. ",Y,Y,,,,,,bsr,y,1
3507,,,,,Kiss of the spider woman [sound recording] : original cast recording / music by John Kander ; lyrics by Fred Ebb. ,2112989,28259414,MUSICAL SOUND RECORDING,"Kander, John. ",Y,Y,,,,,,bsr,y,22
